516.1616161616162	5.0	546.969696969697	5.0	556.060606060606	5.0
532.3232323232324	6.0	567.1717171717172	6.0	579.2929292929293	5.0
531.3131313131314	6.0	566.1616161616162	6.0	576.7676767676769	5.0
524.7474747474748	6.0	560.1010101010102	6.0	571.7171717171717	5.0
669.1919191919193	8.0	714.1414141414142	7.0	729.2929292929292	6.0
660.6060606060605	8.0	706.5656565656566	8.0	724.2424242424241	6.0
664.1414141414142	8.0	707.5757575757577	7.0	722.7272727272727	6.0
666.6666666666669	8.0	712.6262626262627	8.0	728.7878787878789	6.0
521.2121212121211	8.0	564.1414141414141	8.0	580.8080808080807	7.0	590.4040404040404	5.0
515.6565656565657	9.0	562.1212121212122	8.0	578.787878787879	7.0	593.4343434343435	6.0
519.6969696969697	10.0	562.1212121212122	9.0	578.787878787879	8.0	589.3939393939394	5.0
511.6161616161616	9.0	558.0808080808081	9.0	574.7474747474747	8.0	590.9090909090909	6.0
664.6464646464647	8.0	708.5858585858587	7.0	723.7373737373738	5.0
664.1414141414142	8.0	708.5858585858587	8.0	724.2424242424242	6.0
663.6363636363637	9.0	709.5959595959596	8.0	726.7676767676768	6.0
668.6868686868687	8.0	716.1616161616162	8.0	733.3333333333334	6.0
520.7070707070708	10.0	565.1515151515152	9.0	581.8181818181819	8.0	593.4343434343435	5.0
510.60606060606074	10.0	557.0707070707072	9.0	573.7373737373738	8.0	589.8989898989898	6.0
519.1919191919193	10.0	562.1212121212122	9.0	578.787878787879	8.0	590.4040404040404	5.0
514.6464646464647	10.0	562.1212121212122	10.0	578.787878787879	8.0	593.939393939394	6.0
662.6262626262627	9.0	709.5959595959596	8.0	727.2727272727274	6.0
661.6161616161617	10.0	709.5959595959596	9.0	728.2828282828283	7.0
664.1414141414143	10.0	712.6262626262627	9.0	731.8181818181819	7.0
668.6868686868687	10.0	720.2020202020202	9.0	739.3939393939394	7.0
519.6969696969697	10.0	563.1313131313132	9.0	579.7979797979798	8.0	591.9191919191919	5.0
509.0909090909092	10.0	556.060606060606	10.0	572.7272727272727	9.0	589.3939393939395	7.0
520.2020202020202	10.0	564.1414141414141	9.0	580.8080808080807	8.0	592.9292929292931	5.0
518.6868686868687	10.0	565.1515151515152	10.0	581.8181818181819	8.0	595.4545454545456	6.0
661.1111111111112	10.0	709.5959595959596	9.0	729.2929292929293	7.0
661.6161616161618	10.0	710.6060606060606	9.0	730.3030303030304	7.0
666.1616161616162	11.0	718.1818181818182	10.0	738.3838383838383	7.0
669.1919191919192	10.0	721.2121212121214	9.0	740.9090909090909	7.0
518.6868686868687	10.0	562.1212121212122	9.0	578.787878787879	8.0	590.4040404040404	5.0
509.5959595959597	10.0	557.0707070707072	10.0	573.7373737373738	9.0	589.8989898989898	7.0
520.7070707070708	10.0	565.1515151515152	9.0	581.8181818181819	8.0	594.4444444444446	6.0
523.2323232323232	9.0	569.1919191919192	9.0	585.8585858585858	8.0	598.4848484848485	6.0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
543.939393939394	5.0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
328.2828282828283	7.0	356.0606060606061	6.0	366.6666666666667	6.0	375.7575757575758	5.0
308.5858585858586	7.0	345.95959595959596	7.0	356.0606060606061	7.0	366.6666666666667	6.0	377.77777777777777	6.0	386.3636363636363	5.0
325.7575757575758	8.0	359.59595959595964	8.0	370.7070707070707	7.0	381.8181818181819	6.0	389.89898989898995	5.0
380.3030303030303	10.0	422.72727272727275	9.0	435.35353535353534	9.0	448.48484848484856	7.0	459.0909090909091	6.0
378.2828282828283	9.0	418.68686868686876	9.0	431.31313131313135	8.0	444.44444444444457	7.0	455.55555555555554	6.0
373.73737373737373	10.0	414.6464646464647	10.0	426.76767676767685	9.0	439.3939393939394	8.0	452.5252525252526	6.0
375.25252525252523	9.0	415.65656565656565	9.0	427.7777777777778	8.0	440.40404040404053	7.0	452.5252525252526	6.0
299.65443912812333	9.0	347.97979797979804	9.0	358.5858585858586	9.0	369.6969696969697	8.0	380.8080808080809	7.0	391.9191919191919	6.0	400.00000000000006	5.0
319.1919191919192	10.0	355.05050505050514	10.0	365.6565656565657	9.0	376.76767676767673	8.0	387.87878787878793	6.0	393.93939393939394	5.0
310.6060606060606	9.0	354.04040404040404	9.0	364.64646464646466	9.0	375.7575757575758	8.0	386.8686868686869	7.0	397.47474747474746	6.0
325.7575757575758	9.0	363.6363636363637	9.0	374.74747474747477	8.0	385.85858585858585	7.0	396.969696969697	6.0
401.01010101010104	7.0	435.35353535353534	7.0	448.48484848484856	6.0	457.07070707070716	5.0
391.9191919191919	7.0	427.7777777777778	7.0	440.40404040404053	6.0	450.50505050505063	5.0
399.49494949494954	7.0	432.32323232323233	6.0	445.45454545454555	6.0	453.03030303030306	5.0
393.4343434343435	5.0	421.71717171717177	5.0	431.8181818181818	5.0
314.64646464646466	6.0	347.97979797979804	6.0	358.5858585858586	6.0	369.6969696969697	6.0	378.78787878787887	5.0
321.2121212121212	8.0	354.04040404040404	8.0	364.64646464646466	8.0	375.7575757575758	7.0	384.3434343434344	5.0
313.1313131313131	10.0	355.05050505050514	9.0	365.6565656565657	9.0	376.76767676767673	8.0	387.87878787878793	7.0	397.4747474747475	6.0
324.74747474747477	9.0	363.6363636363637	9.0	374.74747474747477	8.0	385.85858585858585	7.0	396.4646464646465	6.0
395.45454545454544	10.0	435.35353535353534	10.0	448.48484848484856	9.0	461.61616161616166	7.0	469.1919191919192	5.0
