0	1	520.2020202020202	5.25
0	1	556.9444444444445	5.125
2	2	526.5993265993267	5.666666666666667
2	2	565.4040404040404	5.333333333333334
3	3	526.1363636363637	5.75
3	4	561.9360269360269	5.6499999999999995
4	4	590.909090909091	6.0
4	5	606.4057239057239	5.766666666666667
5	5	572.3905723905724	6.5
5	5	622.8956228956229	5.333333333333333
6	6	585.4978354978356	6.714285714285714
6	6	624.0981240981242	6.428571428571429
6	6	637.1572871572871	5.428571428571429
7	7	595.6439393939395	6.875
7	7	641.8876262626263	6.0625
8	8	593.3396464646465	6.125
8	8	644.5075757575758	6.375
9	9	593.0555555555555	6.5625
9	9	644.1603535353536	6.625
10	10	591.9086700336701	6.729166666666666
10	10	644.034090909091	7.0
11	11	591.0669191919192	7.0
11	12	643.75	7.34375
12	12	590.7828282828283	7.0
13	13	591.003787878788	7.0
13	14	643.7184343434344	7.34375
15	15	644.4128787878789	7.375
16	16	644.5391414141415	7.5
14	17	591.0511363636364	7.140625
17	17	643.9078282828283	7.625
18	19	591.0669191919192	7.28125
18	19	644.1603535353536	7.65625
20	20	591.2247474747476	7.375
20	20	644.6969696969697	7.8125
21	21	591.0669191919192	7.5
21	22	645.2651515151516	8.0
22	22	591.0984848484849	7.5625
23	23	646.14898989899	8.1875
23	24	590.9722222222223	7.6875
24	25	645.8333333333334	8.25
26	26	646.0227272727273	8.3125
25	27	591.0879629629629	7.8125
27	27	646.4015151515152	8.3125
28	28	591.4141414141415	7.875
28	30	646.9065656565657	8.458333333333334
29	30	591.4772727272727	7.90625
31	31	647.6325757575758	8.5
32	32	647.5063131313132	8.5
33	33	647.6325757575758	8.5
31	35	591.6477272727274	7.975
34	35	648.0113636363637	8.46875
36	36	587.3106060606061	8.0
36	36	638.0952380952383	8.5
37	37	580.6186868686868	8.0
37	37	624.3686868686868	8.583333333333334
38	38	548.2828282828284	9.8
38	38	600.1599326599327	7.733333333333333
39	39	563.3838383838385	9.25
39	39	586.679292929293	7.125
39	40	517.9503367003367	9.708333333333332
40	40	572.1380471380471	8.833333333333334
40	40	594.2760942760943	6.333333333333333
41	41	521.969696969697	9.5
41	41	575.5050505050506	8.5
41	41	596.4646464646465	6.0
42	42	523.2323232323232	9.0
42	42	577.5252525252524	8.5
42	42	598.4848484848485	6.0
70	77	543.939393939394	5.0
97	98	323.35858585858585	7.0
97	98	358.77525252525254	6.25
97	98	374.91582491582494	5.5
98	98	386.3636363636363	5.0
99	99	320.87542087542084	7.333333333333333
99	99	359.1750841750842	6.833333333333334
99	99	374.7474747474748	5.666666666666667
99	99	385.10101010101005	5.25
100	100	371.0858585858586	7.5
100	100	384.280303030303	6.125
100	100	393.18181818181824	6.0
100	101	339.9873737373737	8.1
100	101	406.1784511784512	5.933333333333334
101	101	383.4848484848485	6.4
101	101	392.020202020202	7.4
101	101	420.5808080808081	5.75
102	102	349.15824915824913	8.5
102	102	386.32154882154884	6.583333333333333
102	102	397.8114478114478	7.666666666666667
