0	1	524.2424242424242	5.5
0	1	556.7340067340068	5.333333333333333
1	2	574.0740740740741	5.333333333333333
2	2	531.3131313131314	6.0
3	3	524.7474747474748	6.0
3	3	565.909090909091	5.5
4	5	664.8989898989898	8.0
4	5	718.560606060606	6.75
6	6	664.1414141414142	8.0
6	6	715.1515151515152	6.5
7	7	666.6666666666669	8.0
7	7	720.7070707070708	7.0
8	9	518.4343434343434	8.5
8	9	571.4646464646464	7.5
8	9	591.9191919191919	5.5
10	10	519.6969696969697	10.0
10	11	568.4343434343435	8.5
10	11	590.1515151515151	5.5
11	11	511.6161616161616	9.0
12	13	664.3939393939395	8.0
12	14	716.9191919191918	6.666666666666667
14	14	663.6363636363637	9.0
15	15	668.6868686868687	8.0
15	15	724.7474747474748	7.0
16	17	515.6565656565658	10.0
16	17	569.4444444444445	8.5
16	17	591.6666666666667	5.5
18	18	519.1919191919193	10.0
18	18	570.4545454545456	8.5
18	18	590.4040404040404	5.0
19	19	514.6464646464647	10.0
19	19	570.4545454545456	9.0
19	19	593.939393939394	6.0
20	21	662.1212121212122	9.5
20	22	719.86531986532	7.666666666666667
22	22	664.1414141414143	10.0
23	23	668.6868686868687	10.0
23	23	729.7979797979798	8.0
24	25	514.3939393939395	10.0
24	25	567.9292929292928	9.0
24	25	590.6565656565657	6.0
26	26	520.2020202020202	10.0
26	26	564.1414141414141	9.0
26	26	586.8686868686868	6.5
27	27	518.6868686868687	10.0
27	27	573.4848484848485	9.0
27	27	595.4545454545456	6.0
28	29	661.3636363636365	10.0
28	29	719.949494949495	8.0
30	30	666.1616161616162	11.0
30	30	728.2828282828283	8.5
31	31	669.1919191919192	10.0
31	31	731.0606060606061	8.0
32	33	514.1414141414142	10.0
32	33	567.9292929292931	9.0
32	33	590.1515151515151	6.0
34	34	520.7070707070708	10.0
34	34	565.1515151515152	9.0
34	34	588.1313131313132	7.0
35	35	523.2323232323232	9.0
35	35	577.5252525252524	8.5
35	35	598.4848484848485	6.0
70	70	543.939393939394	5.0
97	97	328.2828282828283	7.0
97	98	376.7676767676768	5.5
98	98	308.5858585858586	7.0
98	98	386.3636363636363	5.0
97	99	360.35353535353534	6.5
99	99	325.7575757575758	8.0
99	99	359.59595959595964	8.0
99	99	385.8585858585859	5.5
100	100	380.3030303030303	10.0
100	101	427.0202020202021	8.75
100	101	446.46464646464653	7.0
100	101	457.32323232323233	6.0
